time,msec,request_id,ip,client_ip,server_addr,server_port,method,uri,path,query,protocol,status,body_bytes_sent,request_length,request_time,upstream_response_time,upstream_addr,upstream,upstream_status,user_agent,referer,content_type,body_hash,host,iat,rpm_60,size,ssl_cipher,ssl_protocol,x_forwarded_for
04/Dec/2025:11:16:25 +0000,,,172.18.0.1,,,,GET,/juice/,,,HTTP/1.1,200,,,0.059,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,-,,,,,,8985,,,
04/Dec/2025:11:16:25 +0000,,,172.18.0.1,,,,GET,/juice/runtime.js,,,HTTP/1.1,200,,,0.076,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,1741,,,
04/Dec/2025:11:16:25 +0000,,,172.18.0.1,,,,GET,/juice/polyfills.js,,,HTTP/1.1,200,,,0.079,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,13008,,,
04/Dec/2025:11:16:25 +0000,,,172.18.0.1,,,,GET,/juice/main.js,,,HTTP/1.1,200,,,0.190,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,97415,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/styles.css,,,HTTP/1.1,200,,,0.041,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,44326,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/vendor.js,,,HTTP/1.1,200,,,0.322,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,453162,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=Phf4-Hg,,,HTTP/1.1,200,,,0.003,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,96,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/assets/i18n/en.json,,,HTTP/1.1,200,,,0.017,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,12263,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-version,,,HTTP/1.1,200,,,0.021,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,20,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-configuration,,,HTTP/1.1,200,,,0.117,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,8480,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-version,,,HTTP/1.1,200,,,0.115,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,20,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-configuration,,,HTTP/1.1,200,,,0.161,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,8480,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-configuration,,,HTTP/1.1,200,,,0.080,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,8480,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-configuration,,,HTTP/1.1,200,,,0.083,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,8480,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=Phf4-KA&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,0.152,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,2,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/rest/languages,,,HTTP/1.1,200,,,0.413,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,1314,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=websocket&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,400,,,0.018,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,-,,,,,,45,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=Phf4-KB&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,0.002,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,53,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-configuration,,,HTTP/1.1,200,,,0.059,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,8480,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/MaterialIcons-Regular.woff2,,,HTTP/1.1,200,,,0.059,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/styles.css,,,,,,60840,,,
04/Dec/2025:11:16:26 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/JuiceShop_Logo.png,,,HTTP/1.1,200,,,0.011,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,75029,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/rest/products/search?q=,,,HTTP/1.1,200,,,0.737,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,3782,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/api/Challenges/?name=Score%20Board,,,HTTP/1.1,200,,,1.242,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,449,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/api/Challenges/?name=Score%20Board,,,HTTP/1.1,200,,,1.217,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,449,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/api/Quantitys/,,,HTTP/1.1,200,,,1.065,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,447,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/favicon_js.ico,,,HTTP/1.1,200,,,0.022,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,4757,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/apple_juice.jpg,,,HTTP/1.1,200,,,0.006,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,15291,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/apple_pressings.jpg,,,HTTP/1.1,200,,,0.011,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,29163,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/banana_juice.jpg,,,HTTP/1.1,200,,,0.013,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,19833,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/carrot_juice.jpeg,,,HTTP/1.1,200,,,0.012,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,19001,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/artwork2.jpg,,,HTTP/1.1,200,,,0.026,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,35878,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/eggfruit_juice.jpg,,,HTTP/1.1,200,,,0.075,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,15072,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/fruit_press.jpg,,,HTTP/1.1,200,,,0.073,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,17080,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/green_smoothie.jpg,,,HTTP/1.1,200,,,0.076,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,15910,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/lemon_juice.jpg,,,HTTP/1.1,200,,,0.027,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,17038,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/permafrost.jpg,,,HTTP/1.1,200,,,0.033,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,93641,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/fan_facemask.jpg,,,HTTP/1.1,200,,,0.011,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,26934,,,
04/Dec/2025:11:16:27 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/melon_bike.jpeg,,,HTTP/1.1,200,,,0.013,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,21524,,,
04/Dec/2025:11:16:51 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=Phf4-SN&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,24.362,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,1,,,
04/Dec/2025:11:16:51 +0000,,,172.18.0.1,,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=Phf54PD&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,0.005,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,2,,,
04/Dec/2025:11:17:16 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=Phf54PE&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,25.010,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,1,,,
04/Dec/2025:11:17:16 +0000,,,172.18.0.1,,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=Phf5AWJ&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,0.003,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,2,,,
04/Dec/2025:11:17:41 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=Phf5AWL&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,25.003,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,1,,,
04/Dec/2025:11:17:41 +0000,,,172.18.0.1,,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=Phf5Gd8&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,0.002,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,2,,,
04/Dec/2025:11:18:06 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=Phf5Gd9&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,25.003,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,1,,,
04/Dec/2025:11:18:06 +0000,,,172.18.0.1,,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=Phf5Mjy&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,0.002,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,2,,,
04/Dec/2025:11:18:31 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=Phf5Mj-&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,25.000,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,1,,,
04/Dec/2025:11:18:31 +0000,,,172.18.0.1,,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=Phf5Sqk&sid=5zy77OohDbYzqdVgAAAA,,,HTTP/1.1,200,,,0.002,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,2,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/,,,HTTP/1.1,200,,,0.007,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,-,,,,,,8985,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/runtime.js,,,HTTP/1.1,200,,,0.012,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,1741,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/polyfills.js,,,HTTP/1.1,200,,,0.017,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,12993,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/main.js,,,HTTP/1.1,200,,,0.049,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,97423,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/vendor.js,,,HTTP/1.1,200,,,0.166,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,453162,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/styles.css,,,HTTP/1.1,200,,,0.013,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,44319,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/assets/i18n/en.json,,,HTTP/1.1,200,,,0.005,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,12263,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=Phf5WJE,,,HTTP/1.1,200,,,0.002,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,96,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-version,,,HTTP/1.1,200,,,0.012,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,20,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-configuration,,,HTTP/1.1,200,,,0.070,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,8480,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-version,,,HTTP/1.1,200,,,0.082,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,20,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-configuration,,,HTTP/1.1,200,,,0.131,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,8480,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=websocket&sid=xKYoe5yA_NstIid6AAAC,,,HTTP/1.1,400,,,0.034,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,-,,,,,,45,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-configuration,,,HTTP/1.1,200,,,0.087,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,8480,,,
04/Dec/2025:11:18:45 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-configuration,,,HTTP/1.1,200,,,0.093,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,8480,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=Phf5WLo&sid=xKYoe5yA_NstIid6AAAC,,,HTTP/1.1,200,,,0.056,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,2,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=Phf5WLt&sid=xKYoe5yA_NstIid6AAAC,,,HTTP/1.1,200,,,0.002,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,32,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/rest/languages,,,HTTP/1.1,200,,,0.244,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,1314,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/rest/admin/application-configuration,,,HTTP/1.1,200,,,0.019,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,8480,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/MaterialIcons-Regular.woff2,,,HTTP/1.1,200,,,0.020,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/styles.css,,,,,,60840,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/JuiceShop_Logo.png,,,HTTP/1.1,200,,,0.006,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,75029,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/rest/products/search?q=,,,HTTP/1.1,200,,,0.361,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,3782,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/api/Challenges/?name=Score%20Board,,,HTTP/1.1,200,,,0.576,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,449,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/api/Challenges/?name=Score%20Board,,,HTTP/1.1,200,,,0.568,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,449,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/api/Quantitys/,,,HTTP/1.1,200,,,0.442,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,447,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/apple_juice.jpg,,,HTTP/1.1,200,,,0.006,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,15291,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/banana_juice.jpg,,,HTTP/1.1,200,,,0.005,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,19833,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/apple_pressings.jpg,,,HTTP/1.1,200,,,0.008,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,29163,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/artwork2.jpg,,,HTTP/1.1,200,,,0.007,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,35878,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/carrot_juice.jpeg,,,HTTP/1.1,200,,,0.009,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,19001,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/eggfruit_juice.jpg,,,HTTP/1.1,200,,,0.009,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,15072,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/fruit_press.jpg,,,HTTP/1.1,200,,,0.010,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,17080,,,
04/Dec/2025:11:18:46 +0000,,,172.18.0.1,,,,GET,/juice/assets/public/images/products/green_smoothie.jpg,,,HTTP/1.1,200,,,0.009,,,172.18.0.2:3000,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://localhost:8085/juice/,,,,,,15910,,,
